Lead Month,Revenue Month,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2025-11-01,2025-Dec,97.4,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047332
2025-11-01,2025-Dec,63.1,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047480
2025-11-01,2025-Dec,128.87,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047491
2025-11-01,2025-Dec,114.37,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047627
2025-11-01,2025-Dec,64.25,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047781
2025-11-01,2025-Dec,61.37,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047786
2025-11-01,2025-Dec,86.55,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047938
2025-11-01,2025-Dec,131.62,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048497
2025-11-01,2025-Dec,62.71,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048497
2025-11-01,2025-Dec,73.78,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048512
2025-11-01,2025-Dec,180.71,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048661
2025-11-01,2025-Dec,82.87,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048675
2025-11-01,2025-Dec,45.31,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048965
2025-11-01,2025-Dec,57.69,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990049227
2025-11-01,2025-Dec,158.46,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990049227
2025-11-01,2025-Dec,184.47,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990049235
2025-11-01,2025-Dec,70.84,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990045275
2025-11-01,2025-Dec,101.69,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990045277
2025-11-01,2025-Dec,152.07,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990045279
2025-11-01,2025-Dec,77.72,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990045279
2025-11-01,2025-Dec,87.18,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990045279
2025-11-01,2025-Dec,55.46,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990045427
2025-11-01,2025-Dec,31.98,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990046574
2025-11-01,2025-Dec,74.07,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990046736
2025-11-01,2025-Dec,79.94,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990047733
2025-11-01,2025-Dec,62.64,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047190
2025-11-01,2025-Dec,71.81,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990047740
2025-11-01,2025-Dec,46.63,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047190
2025-11-01,2025-Dec,182.9,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046917
2025-11-01,2025-Dec,717.42,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048521
2025-11-01,2025-Dec,68.34,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048844
2025-11-01,2025-Dec,328.48,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048978
2025-11-01,2025-Dec,56.88,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048978
2025-11-01,2025-Dec,54.55,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990049117
2025-11-01,2025-Dec,58.9,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990049249
2025-11-01,2025-Dec,160.55,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990049261
2025-11-01,2025-Dec,131.92,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045055
2025-11-01,2025-Dec,63.69,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045058
2025-11-01,2025-Dec,131.57,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045180
2025-11-01,2025-Dec,70.02,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045466
2025-11-01,2025-Dec,71.86,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045639
2025-11-01,2025-Dec,74.54,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045646
2025-11-01,2025-Dec,156.64,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045648
2025-11-01,2025-Dec,158.2,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045934
2025-11-01,2025-Dec,138.52,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046074
2025-11-01,2025-Dec,109.79,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046075
2025-11-01,2025-Dec,129.22,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046080
2025-11-01,2025-Dec,93.12,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046205
2025-11-01,2025-Dec,52.43,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046472
2025-11-01,2025-Dec,159.7,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046477
2025-11-01,2025-Dec,86.1,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046615
2025-11-01,2025-Dec,53.22,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046615
2025-11-01,2025-Dec,135.82,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046624
2025-11-01,2025-Dec,90.0,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046631
2025-11-01,2025-Dec,56.82,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046775
2025-11-01,2025-Dec,150.3,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046909
2025-11-01,2025-Dec,100.91,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047047
2025-11-01,2025-Dec,772.51,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048517
2025-11-01,2025-Dec,58.15,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990048032
2025-11-01,2025-Dec,89.02,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990048306
2025-11-01,2025-Dec,91.18,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045385
2025-11-01,2025-Dec,2272.63,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045387
2025-11-01,2025-Dec,61.26,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045395
2025-11-01,2025-Dec,225.96,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045531
2025-11-01,2025-Dec,93.98,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045535
2025-11-01,2025-Dec,92.37,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045546
2025-11-01,2025-Dec,1375.33,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045721
2025-11-01,2025-Dec,136.08,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045722
2025-11-01,2025-Dec,128.23,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045724
2025-11-01,2025-Dec,227.08,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045725
2025-11-01,2025-Dec,165.62,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045865
2025-11-01,2025-Dec,116.45,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045867
2025-11-01,2025-Dec,120.98,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045867
2025-11-01,2025-Dec,149.29,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045869
2025-11-01,2025-Dec,107.67,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046006
2025-11-01,2025-Dec,246.63,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046011
2025-11-01,2025-Dec,139.59,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046257
2025-11-01,2025-Dec,114.76,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046259
2025-11-01,2025-Dec,46.78,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046394
2025-11-01,2025-Dec,137.67,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046413
2025-11-01,2025-Dec,179.73,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046531
2025-11-01,2025-Dec,165.3,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046535
2025-11-01,2025-Dec,140.44,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046535
2025-11-01,2025-Dec,147.65,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046684
2025-11-01,2025-Dec,85.82,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046687
2025-11-01,2025-Dec,211.54,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046691
2025-11-01,2025-Dec,141.11,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046693
2025-11-01,2025-Dec,137.84,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045233
2025-11-01,2025-Dec,45.86,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990048037
2025-11-01,2025-Dec,315.98,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045233
2025-11-01,2025-Dec,91.06,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045107
2025-11-01,2025-Dec,62.46,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990048312
2025-11-01,2025-Dec,41.38,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990048314
2025-11-01,2025-Dec,229.27,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990048462
2025-11-01,2025-Dec,44.94,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990048781
2025-11-01,2025-Dec,55.96,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990048785
2025-11-01,2025-Dec,129.71,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990049062
2025-11-01,2025-Dec,99.74,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990045024
2025-11-01,2025-Dec,93.78,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990045602
2025-11-01,2025-Dec,92.78,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990045767
2025-11-01,2025-Dec,139.0,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046309
2025-11-01,2025-Dec,60.69,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046447
2025-11-01,2025-Dec,246.74,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046448
2025-11-01,2025-Dec,91.38,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046448
2025-11-01,2025-Dec,63.95,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046585
2025-11-01,2025-Dec,90.32,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046880
2025-11-01,2025-Dec,66.98,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990047149
2025-11-01,2025-Dec,130.82,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990047294
2025-11-01,2025-Dec,88.92,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990047599
2025-11-01,2025-Dec,74.52,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990047746
2025-11-01,2025-Dec,45.98,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990048626
2025-11-01,2025-Dec,78.3,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990048626
2025-11-01,2025-Dec,62.84,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990049068
2025-11-01,2025-Dec,69.71,Google Search,Brand Search,Brand Core RSA,AFF-1201,990044969
2025-11-01,2025-Dec,51.56,Google Search,Brand Search,Brand Core RSA,AFF-1201,990044970
2025-11-01,2025-Dec,96.02,Google Search,Brand Search,Brand Core RSA,AFF-1201,990044975
2025-11-01,2025-Dec,85.65,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045103
2025-11-01,2025-Dec,71.67,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045107
2025-11-01,2025-Dec,227.63,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045229
2025-11-01,2025-Dec,91.39,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048515
2025-11-01,2025-Dec,84.19,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048376
2025-11-01,2025-Dec,90.71,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048373
2025-11-01,2025-Dec,121.95,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047315
2025-11-01,2025-Dec,129.39,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047462
2025-11-01,2025-Dec,137.91,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047610
2025-11-01,2025-Dec,69.57,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047762
2025-11-01,2025-Dec,62.66,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047911
2025-11-01,2025-Dec,138.35,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047918
2025-11-01,2025-Dec,62.38,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047921
2025-11-01,2025-Dec,146.85,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048045
2025-11-01,2025-Dec,49.62,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048189
2025-11-01,2025-Dec,103.76,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048327
2025-11-01,2025-Dec,153.03,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048330
2025-11-01,2025-Dec,39.61,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048331
2025-11-01,2025-Dec,68.31,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048332
2025-11-01,2025-Dec,72.61,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048475
2025-11-01,2025-Dec,136.2,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048478
2025-11-01,2025-Dec,176.15,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048485
2025-11-01,2025-Dec,69.76,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048634
2025-11-01,2025-Dec,152.58,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048634
2025-11-01,2025-Dec,70.46,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048638
2025-11-01,2025-Dec,83.5,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048643
2025-11-01,2025-Dec,108.88,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048797
2025-11-01,2025-Dec,74.41,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048800
2025-11-01,2025-Dec,183.98,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048945
2025-11-01,2025-Dec,82.62,Bing,Brand Search,Bing Brand Exact,AFF-3201,990049084
2025-11-01,2025-Dec,54.83,Bing,Brand Search,Bing Brand Exact,AFF-3201,990049209
2025-11-01,2025-Dec,132.16,Bing,Brand Search,Bing Brand Exact,AFF-3201,990049210
2025-11-01,2025-Dec,212.44,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045050
2025-11-01,2025-Dec,140.21,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047166
2025-11-01,2025-Dec,73.85,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045052
2025-11-01,2025-Dec,125.02,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047162
2025-11-01,2025-Dec,141.49,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047157
2025-11-01,2026-Mar,57.21,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990049137
2025-11-01,2025-Dec,163.21,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045031
2025-11-01,2025-Dec,114.74,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045036
2025-11-01,2025-Dec,101.89,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045445
2025-11-01,2025-Dec,85.35,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045448
2025-11-01,2025-Dec,48.43,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045610
2025-11-01,2025-Dec,151.45,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045613
2025-11-01,2025-Dec,291.99,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045773
2025-11-01,2025-Dec,125.87,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045773
2025-11-01,2025-Dec,182.57,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045776
2025-11-01,2025-Dec,162.29,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045780
2025-11-01,2025-Dec,196.85,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045785
2025-11-01,2025-Dec,78.33,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046051
2025-11-01,2025-Dec,95.46,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046052
2025-11-01,2025-Dec,78.57,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046312
2025-11-01,2025-Dec,88.13,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046316
2025-11-01,2025-Dec,108.4,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046457
2025-11-01,2025-Dec,41.34,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046594
2025-11-01,2025-Dec,195.48,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046599
2025-11-01,2025-Dec,84.27,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046755
2025-11-01,2025-Dec,156.24,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046893
2025-11-01,2025-Dec,56.53,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046894
2025-11-01,2025-Dec,153.04,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046894
2025-11-01,2025-Dec,82.05,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046898
2025-11-01,2025-Dec,110.67,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046898
2025-11-01,2025-Dec,189.4,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047034
2025-11-01,2025-Dec,58.98,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047037
2025-11-01,2025-Dec,157.4,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047160
2025-11-01,2025-Dec,344.08,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045307
2025-11-01,2025-Dec,50.97,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045458
2025-11-01,2025-Dec,325.25,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045458
2025-11-01,2025-Dec,95.69,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045957
2025-11-01,2025-Dec,58.65,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045957
2025-11-01,2025-Dec,88.75,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045959
2025-11-01,2025-Dec,90.08,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046085
2025-11-01,2025-Dec,55.75,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046100
2025-11-01,2025-Dec,119.88,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046100
2025-11-01,2025-Dec,42.25,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046102
2025-11-01,2025-Dec,78.83,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046102
2025-11-01,2025-Dec,174.04,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046348
2025-11-01,2025-Dec,81.1,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046491
2025-11-01,2025-Dec,82.2,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046636
2025-11-01,2025-Dec,100.8,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046786
2025-11-01,2025-Dec,61.32,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046794
2025-11-01,2025-Dec,86.84,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046935
2025-11-01,2025-Dec,50.19,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046940
2025-11-01,2025-Dec,30.44,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990047357
2025-11-01,2025-Dec,44.01,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990047498
2025-11-01,2025-Dec,56.76,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990047499
2025-11-01,2025-Dec,108.02,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990047509
2025-11-01,2025-Dec,80.86,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990047655
2025-11-01,2025-Dec,80.06,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990047655
2025-11-01,2025-Dec,46.31,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990047961
2025-11-01,2025-Dec,85.55,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048065
2025-11-01,2025-Dec,188.16,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048068
2025-11-01,2025-Dec,51.19,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048368
2025-11-01,2025-Dec,92.49,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048369
2025-11-01,2025-Dec,103.64,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990048373
2025-11-01,2025-Dec,140.82,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045824
2025-11-01,2025-Dec,77.89,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045824
2025-11-01,2025-Dec,120.88,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045822
2025-11-01,2025-Dec,70.8,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045661
2025-11-01,2025-Dec,182.38,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045459
2025-11-01,2025-Dec,47.24,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045619
2025-11-01,2025-Dec,203.02,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045619
2025-11-01,2025-Dec,84.55,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045624
2025-11-01,2025-Dec,179.21,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045627
2025-11-01,2025-Dec,91.99,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045796
2025-11-01,2025-Dec,70.12,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045923
2025-11-01,2025-Dec,279.32,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990046189
2025-11-01,2025-Dec,68.26,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990046765
2025-11-01,2025-Dec,104.68,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990047168
2025-11-01,2025-Dec,119.7,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990047323
2025-11-01,2025-Dec,96.89,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990047324
2025-11-01,2025-Dec,57.93,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990047623
2025-11-01,2025-Dec,100.0,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046702
2025-11-01,2025-Dec,88.88,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990047626
2025-11-01,2025-Dec,217.47,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990048336
2025-11-01,2025-Dec,42.95,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990048337
2025-11-01,2025-Dec,162.45,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990048807
2025-11-01,2025-Dec,157.46,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990048810
2025-11-01,2025-Dec,52.34,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990049087
2025-11-01,2025-Dec,752.87,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990049212
2025-11-01,2025-Dec,39.99,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045072
2025-11-01,2025-Dec,85.95,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045078
2025-11-01,2025-Dec,105.6,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045334
2025-11-01,2025-Dec,72.55,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045337
2025-11-01,2025-Dec,84.77,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045340
2025-11-01,2025-Dec,62.69,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045347
2025-11-01,2025-Dec,73.78,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045657
2025-11-01,2025-Dec,105.76,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990047770
2025-11-01,2025-Dec,162.59,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046829
2025-11-01,2025-Dec,56.49,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046832
2025-11-01,2025-Dec,169.5,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046841
2025-11-01,2025-Dec,131.11,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045970
2025-11-01,2025-Dec,153.93,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045972
2025-11-01,2025-Dec,162.89,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990046112
2025-11-01,2025-Dec,192.11,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990046234
2025-11-01,2025-Dec,107.52,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990046235
2025-11-01,2025-Dec,53.53,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990046503
2025-11-01,2025-Dec,129.46,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990046505
2025-11-01,2025-Dec,77.17,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990046811
2025-11-01,2025-Dec,60.95,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990047070
2025-11-01,2025-Dec,105.08,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990047223
2025-11-01,2025-Dec,183.16,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990047225
2025-11-01,2025-Dec,77.15,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990047373
2025-11-01,2025-Dec,115.07,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990047373
2025-11-01,2025-Dec,132.99,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990047516
2025-11-01,2025-Dec,92.23,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990047520
2025-11-01,2025-Dec,145.26,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990048229
2025-11-01,2025-Dec,120.08,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990048379
2025-11-01,2025-Dec,148.27,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990048533
2025-11-01,2025-Dec,119.02,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990048705
2025-11-01,2025-Dec,226.21,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990048706
2025-11-01,2025-Dec,73.52,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990049121
2025-11-01,2025-Dec,181.74,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990049121
2025-11-01,2025-Dec,286.22,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990049125
2025-11-01,2025-Dec,177.32,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990045225
2025-11-01,2025-Dec,142.45,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990045709
2025-11-01,2025-Dec,86.02,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990045994
