Revenue Date,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2026-02-27,110.78,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990044492
2026-02-27,91.53,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046935
2026-02-27,55.41,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990051808
2026-02-27,162.27,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990054073
2026-02-27,77.33,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990060602
2026-02-27,47.51,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046203
2026-02-27,88.63,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048507
2026-02-27,151.43,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990051789
2026-02-27,50.17,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990051906
2026-02-27,61.07,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990052508
2026-02-27,54.62,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990055818
2026-02-27,85.72,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990045761
2026-02-27,99.03,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990047442
2026-02-27,113.29,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990055898
2026-02-27,54.44,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046302
2026-02-27,80.11,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046588
2026-02-27,78.73,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042002
2026-02-27,390.03,Google Search,Brand Search,Brand Core RSA,AFF-1201,990044977
2026-02-27,66.36,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046695
2026-02-27,134.37,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046702
2026-02-27,132.91,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047560
2026-02-27,86.33,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048132
2026-02-27,160.9,Google Search,Brand Search,Brand Core RSA,AFF-1201,990050146
2026-02-27,109.54,Google Search,Brand Search,Brand Core RSA,AFF-1201,990051954
2026-02-27,63.34,Google Search,Brand Search,Brand Core RSA,AFF-1201,990053477
2026-02-27,112.12,Google Search,Brand Search,Brand Core RSA,AFF-1201,990056781
2026-02-27,63.08,Google Search,Brand Search,Brand Core RSA,AFF-1201,990057000
2026-02-27,110.78,Google Search,Brand Search,Brand Core RSA,AFF-1201,990057917
2026-02-27,308.04,Google Search,Brand Search,Brand Core RSA,AFF-1201,990058354
2026-02-27,136.57,Google Search,Brand Search,Brand Core RSA,AFF-1201,990058527
2026-02-27,83.53,Google Search,Brand Search,Brand Core RSA,AFF-1201,990059137
2026-02-27,43.7,Google Search,Brand Search,Brand Core RSA,AFF-1201,990060665
2026-02-27,127.75,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990044441
2026-02-27,132.92,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990044992
2026-02-27,117.69,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048922
2026-02-27,119.48,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048925
2026-02-27,94.83,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990053899
2026-02-27,57.16,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990055984
2026-02-27,106.38,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990058871
2026-02-27,939.97,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990034468
2026-02-27,1308.49,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990034925
2026-02-27,121.78,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990050128
2026-02-27,120.61,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990058035
2026-02-27,177.79,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990042895
2026-02-27,72.9,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990058343
2026-02-27,138.52,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990057437
2026-02-27,104.91,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990049401
2026-02-27,42.79,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990054315
2026-02-27,90.46,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990055445
2026-02-28,106.06,Bing,Brand Search,Bing Brand Exact,AFF-3201,990043090
2026-02-28,237.52,Bing,Brand Search,Bing Brand Exact,AFF-3201,990043877
2026-02-28,90.12,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045029
2026-02-28,219.28,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048633
2026-02-28,60.27,Bing,Brand Search,Bing Brand Exact,AFF-3201,990049936
2026-02-28,54.1,Bing,Brand Search,Bing Brand Exact,AFF-3201,990050191
2026-02-28,158.3,Bing,Brand Search,Bing Brand Exact,AFF-3201,990050523
2026-02-28,119.61,Bing,Brand Search,Bing Brand Exact,AFF-3201,990052721
2026-02-28,97.35,Bing,Brand Search,Bing Brand Exact,AFF-3201,990053405
2026-02-28,122.44,Bing,Brand Search,Bing Brand Exact,AFF-3201,990053410
2026-02-28,835.61,Bing,Brand Search,Bing Brand Exact,AFF-3201,990053779
2026-02-28,135.52,Bing,Brand Search,Bing Brand Exact,AFF-3201,990055794
2026-02-28,77.26,Bing,Brand Search,Bing Brand Exact,AFF-3201,990055904
2026-02-28,206.53,Bing,Brand Search,Bing Brand Exact,AFF-3201,990056026
2026-02-28,120.77,Bing,Brand Search,Bing Brand Exact,AFF-3201,990058579
2026-02-28,1131.53,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990043650
2026-02-28,53.9,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990049214
2026-02-28,172.85,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990049340
2026-02-28,79.62,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990049347
2026-02-28,222.44,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990054392
2026-02-28,79.63,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990054626
2026-02-28,122.4,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990055400
2026-02-28,70.01,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990059062
2026-02-28,124.83,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990059064
2026-02-28,113.54,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990059978
2026-02-28,92.73,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990049979
2026-02-28,72.45,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990055154
2026-02-28,94.72,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990055158
2026-02-28,175.14,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990055160
2026-02-28,136.12,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990058943
2026-02-28,107.57,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990041602
2026-02-28,63.53,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990043335
2026-02-28,59.66,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990044582
2026-02-28,114.92,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045477
2026-02-28,34.5,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990049243
2026-02-28,164.28,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990050535
2026-02-28,109.99,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990050540
2026-02-28,98.91,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990057562
2026-02-28,75.78,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990058926
2026-02-28,111.24,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990061088
2026-02-28,105.61,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990051367
2026-02-28,34.33,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990054736
2026-02-28,100.42,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990050291
2026-02-28,123.5,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990051993
2026-02-28,795.75,Google Search,Brand Search,Brand Core RSA,AFF-1201,990040055
2026-02-28,65.84,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042006
2026-02-28,108.01,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042473
2026-02-28,109.88,Google Search,Brand Search,Brand Core RSA,AFF-1201,990044526
2026-02-28,92.63,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046544
2026-02-28,70.1,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048573
2026-02-28,282.22,Google Search,Brand Search,Brand Core RSA,AFF-1201,990052079
2026-02-28,141.07,Google Search,Brand Search,Brand Core RSA,AFF-1201,990053853
2026-02-28,118.9,Google Search,Brand Search,Brand Core RSA,AFF-1201,990055187
2026-02-28,139.97,Google Search,Brand Search,Brand Core RSA,AFF-1201,990055199
2026-02-28,94.18,Google Search,Brand Search,Brand Core RSA,AFF-1201,990058835
2026-02-28,219.82,Google Search,Brand Search,Brand Core RSA,AFF-1201,990059460
2026-02-28,92.26,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990042817
2026-02-28,154.3,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990043051
2026-02-28,88.49,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990044652
2026-02-28,41.61,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046157
2026-02-28,1185.65,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046849
2026-02-28,181.47,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048906
2026-02-28,138.91,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049569
2026-02-28,115.81,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990050039
2026-02-28,157.48,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990050499
2026-02-28,77.09,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990052679
2026-02-28,100.36,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990053899
2026-02-28,47.4,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990054843
2026-02-28,87.48,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990060204
2026-02-28,132.59,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990044403
2026-02-28,3701.75,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990047663
2026-02-28,177.76,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990053008
2026-02-28,127.88,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990052888
2026-02-28,118.26,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990053127
2026-02-28,288.45,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990060615
2026-02-28,20.83,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990045994
2026-02-28,52.96,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990052542
2026-02-28,101.66,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990046681
2026-02-28,93.05,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990048412
2026-02-28,120.22,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990044836
2026-02-28,49.06,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990050581
2026-03-01,72.61,Bing,Brand Search,Bing Brand Exact,AFF-3201,990043319
2026-03-01,84.13,Bing,Brand Search,Bing Brand Exact,AFF-3201,990044561
2026-03-01,152.19,Bing,Brand Search,Bing Brand Exact,AFF-3201,990049206
2026-03-01,107.41,Bing,Brand Search,Bing Brand Exact,AFF-3201,990051767
2026-03-01,112.58,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990049598
2026-03-01,124.61,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990049945
2026-03-01,55.88,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990052014
2026-03-01,77.35,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990052735
2026-03-01,61.37,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990053785
2026-03-01,98.36,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990058907
2026-03-01,44.92,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990051060
2026-03-01,81.7,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990053820
2026-03-01,65.68,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990058156
2026-03-01,556.22,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990058794
2026-03-01,68.74,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990041925
2026-03-01,71.15,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045482
2026-03-01,146.17,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045810
2026-03-01,46.61,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045930
2026-03-01,75.96,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046332
2026-03-01,78.36,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048214
2026-03-01,93.57,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990050317
2026-03-01,64.55,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990050810
2026-03-01,57.51,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990042023
2026-03-01,300.71,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990045277
2026-03-01,96.41,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990047588
2026-03-01,71.12,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990050399
2026-03-01,73.46,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990056544
2026-03-01,58.79,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990057670
2026-03-01,184.0,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990050520
2026-03-01,74.69,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042251
2026-03-01,208.24,Google Search,Brand Search,Brand Core RSA,AFF-1201,990044084
2026-03-01,149.25,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046128
2026-03-01,232.21,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046993
2026-03-01,42.49,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047867
2026-03-01,113.71,Google Search,Brand Search,Brand Core RSA,AFF-1201,990049418
2026-03-01,100.75,Google Search,Brand Search,Brand Core RSA,AFF-1201,990052084
2026-03-01,965.73,Google Search,Brand Search,Brand Core RSA,AFF-1201,990053031
2026-03-01,142.15,Google Search,Brand Search,Brand Core RSA,AFF-1201,990055865
2026-03-01,75.1,Google Search,Brand Search,Brand Core RSA,AFF-1201,990056774
2026-03-01,105.76,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990041661
2026-03-01,82.51,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990042817
2026-03-01,59.33,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048026
2026-03-01,170.15,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049797
2026-03-01,117.2,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990051618
2026-03-01,43.64,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990052564
2026-03-01,177.36,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990053285
2026-03-01,115.9,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990055632
2026-03-01,192.87,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990057322
2026-03-01,146.31,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990057654
2026-03-01,120.23,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990058080
2026-03-01,201.2,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990060861
2026-03-01,256.0,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990043466
2026-03-01,91.29,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990051824
2026-03-01,224.65,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990056214
2026-03-01,244.65,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990057413
2026-03-01,111.73,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990060798
2026-03-01,194.68,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990041732
2026-03-01,139.36,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990044058
2026-03-01,203.97,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990046655
2026-03-01,104.57,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990050342
2026-03-01,171.61,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990056755
2026-03-01,71.23,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990058795
2026-03-01,60.3,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990052781
2026-03-01,84.41,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990054681
2026-03-01,32.61,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990042356
2026-03-02,138.07,Bing,Brand Search,Bing Brand Exact,AFF-3201,990042746
2026-03-02,155.53,Bing,Brand Search,Bing Brand Exact,AFF-3201,990043086
2026-03-02,101.37,Bing,Brand Search,Bing Brand Exact,AFF-3201,990044244
2026-03-02,66.62,Bing,Brand Search,Bing Brand Exact,AFF-3201,990044353
2026-03-02,88.98,Bing,Brand Search,Bing Brand Exact,AFF-3201,990050302
2026-03-02,132.92,Bing,Brand Search,Bing Brand Exact,AFF-3201,990053923
2026-03-02,140.34,Bing,Brand Search,Bing Brand Exact,AFF-3201,990059203
2026-03-02,160.36,Bing,Brand Search,Bing Brand Exact,AFF-3201,990059844
2026-03-02,148.78,Bing,Brand Search,Bing Brand Exact,AFF-3201,990060240
2026-03-02,121.87,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990049089
2026-03-02,77.27,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990058274
2026-03-02,66.98,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046344
2026-03-02,115.45,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046645
2026-03-02,61.45,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990052396
2026-03-02,74.67,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990043432
2026-03-02,62.75,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045929
2026-03-02,54.58,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990050932
2026-03-02,81.73,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990052025
2026-03-02,107.09,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990053793
2026-03-02,74.3,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990058435
2026-03-02,113.85,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990061233
2026-03-02,38.85,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990057670
2026-03-02,85.82,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990043078
2026-03-02,70.56,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990043633
2026-03-02,105.52,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046588
2026-03-02,132.7,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990054874
2026-03-02,94.85,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990059818
2026-03-02,87.65,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042109
2026-03-02,82.79,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046985
2026-03-02,144.01,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047687
2026-03-02,3372.08,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047697
2026-03-02,138.02,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047992
2026-03-02,253.51,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048003
2026-03-02,280.97,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048417
2026-03-02,79.67,Google Search,Brand Search,Brand Core RSA,AFF-1201,990050875
2026-03-02,126.1,Google Search,Brand Search,Brand Core RSA,AFF-1201,990052654
2026-03-02,110.86,Google Search,Brand Search,Brand Core RSA,AFF-1201,990053032
2026-03-02,137.13,Google Search,Brand Search,Brand Core RSA,AFF-1201,990053369
2026-03-02,155.19,Google Search,Brand Search,Brand Core RSA,AFF-1201,990054119
2026-03-02,817.62,Google Search,Brand Search,Brand Core RSA,AFF-1201,990055196
2026-03-02,1503.92,Google Search,Brand Search,Brand Core RSA,AFF-1201,990056108
2026-03-02,74.22,Google Search,Brand Search,Brand Core RSA,AFF-1201,990058206
2026-03-02,119.77,Google Search,Brand Search,Brand Core RSA,AFF-1201,990059623
2026-03-02,120.12,Google Search,Brand Search,Brand Core RSA,AFF-1201,990060991
2026-03-02,1392.55,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990040882
2026-03-02,65.18,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990042257
2026-03-02,160.35,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046713
2026-03-02,134.84,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046728
2026-03-02,203.38,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047270
2026-03-02,138.37,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047418
2026-03-02,88.15,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048280
2026-03-02,113.73,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049173
2026-03-02,124.43,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990052461
2026-03-02,52.09,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990055753
2026-03-02,118.78,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990057021
2026-03-02,169.63,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990057945
2026-03-02,87.64,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990058719
2026-03-02,192.98,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990045978
2026-03-02,126.83,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990051575
2026-03-02,176.41,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990054438
2026-03-02,259.41,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990061433
2026-03-02,151.07,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990042674
2026-03-02,121.13,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045207
2026-03-02,167.28,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045509
2026-03-02,119.0,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990047819
2026-03-02,224.86,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990051568
2026-03-02,106.03,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990055311
2026-03-02,85.42,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990044308
2026-03-02,50.72,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990050364
2026-03-02,82.75,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990053977
2026-03-02,44.32,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990058975
2026-03-02,145.7,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990055056
2026-03-03,99.21,Bing,Brand Search,Bing Brand Exact,AFF-3201,990042038
2026-03-03,132.11,Bing,Brand Search,Bing Brand Exact,AFF-3201,990042842
2026-03-03,179.02,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047306
2026-03-03,4691.37,Bing,Brand Search,Bing Brand Exact,AFF-3201,990050787
2026-03-03,72.41,Bing,Brand Search,Bing Brand Exact,AFF-3201,990051144
2026-03-03,197.09,Bing,Brand Search,Bing Brand Exact,AFF-3201,990054748
2026-03-03,169.07,Bing,Brand Search,Bing Brand Exact,AFF-3201,990059216
2026-03-03,69.04,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990041921
2026-03-03,92.83,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990048053
2026-03-03,159.77,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990056574
2026-03-03,175.46,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990057974
2026-03-03,193.3,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045333
2026-03-03,87.69,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990055587
2026-03-03,79.71,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990059871
2026-03-03,225.58,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990058284
2026-03-03,106.72,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990042615
2026-03-03,92.82,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990048786
2026-03-03,133.97,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990054271
2026-03-03,289.55,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990046445
2026-03-03,56.9,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990049073
2026-03-03,87.63,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990050060
2026-03-03,90.01,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990051763
2026-03-03,138.36,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990061333
2026-03-03,161.99,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045382
2026-03-03,116.69,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047108
2026-03-03,133.72,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048432
2026-03-03,182.66,Google Search,Brand Search,Brand Core RSA,AFF-1201,990051100
2026-03-03,77.96,Google Search,Brand Search,Brand Core RSA,AFF-1201,990056998
2026-03-03,111.53,Google Search,Brand Search,Brand Core RSA,AFF-1201,990057145
2026-03-03,118.94,Google Search,Brand Search,Brand Core RSA,AFF-1201,990058059
2026-03-03,124.51,Google Search,Brand Search,Brand Core RSA,AFF-1201,990058991
2026-03-03,117.49,Google Search,Brand Search,Brand Core RSA,AFF-1201,990059612
2026-03-03,157.02,Google Search,Brand Search,Brand Core RSA,AFF-1201,990060514
2026-03-03,127.54,Google Search,Brand Search,Brand Core RSA,AFF-1201,990060827
2026-03-03,59.78,Google Search,Brand Search,Brand Core RSA,AFF-1201,990061485
2026-03-03,132.93,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990043603
2026-03-03,145.87,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046147
2026-03-03,120.83,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046728
2026-03-03,66.88,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046996
2026-03-03,91.56,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048290
2026-03-03,114.72,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990050051
2026-03-03,604.61,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990034925
2026-03-03,144.85,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990042777
2026-03-03,130.29,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990047228
2026-03-03,112.37,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990049129
2026-03-03,122.65,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990053256
2026-03-03,145.33,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990057272
